Time,Input
8.930000000000001e-06,-1.0
8.94e-06,-1.0
8.95e-06,-1.0
8.96e-06,-1.0
8.97e-06,-1.0
8.98e-06,-1.0
8.99e-06,-1.0
9e-06,-1.0
9.01e-06,-1.0
9.02e-06,-1.0
9.03e-06,-1.0
9.04e-06,-1.0
9.05e-06,-1.0
9.06e-06,-1.0
9.07e-06,-1.0
9.08e-06,-1.0
9.09e-06,-1.0
9.100000000000001e-06,-1.0
9.110000000000001e-06,-1.0
9.12e-06,-1.0
9.13e-06,-1.0
9.14e-06,-1.0
9.15e-06,-1.0
9.16e-06,-1.0
9.17e-06,-1.0
9.18e-06,-1.0
9.19e-06,-1.0
9.2e-06,-1.0
9.21e-06,-1.0
9.22e-06,-1.0
9.23e-06,-1.0
9.24e-06,-1.0
9.25e-06,-1.0
9.26e-06,-1.0
9.270000000000001e-06,-1.0
9.280000000000001e-06,-1.0
9.29e-06,-1.0
9.3e-06,-1.0
9.31e-06,-1.0
9.32e-06,-1.0
9.33e-06,-1.0
9.34e-06,-1.0
9.35e-06,-1.0
9.36e-06,-1.0
9.37e-06,-1.0
9.38e-06,-1.0
9.39e-06,-1.0
9.4e-06,-1.0
9.41e-06,-1.0
9.42e-06,-1.0
9.43e-06,-1.0
9.44e-06,-1.0
9.450000000000001e-06,-1.0
9.460000000000001e-06,-1.0
9.47e-06,-1.0
9.48e-06,-1.0
9.49e-06,-1.0
9.5e-06,-1.0
9.51e-06,-1.0
9.52e-06,-1.0
9.53e-06,-1.0
9.54e-06,-1.0
9.55e-06,-1.0
9.56e-06,-1.0
9.57e-06,-1.0
9.58e-06,-1.0
9.59e-06,-1.0
9.6e-06,-1.0
9.61e-06,-1.0
9.62e-06,-1.0
9.630000000000001e-06,-1.0
9.640000000000001e-06,-1.0
9.65e-06,-1.0
9.66e-06,-1.0
9.67e-06,-1.0
9.68e-06,-1.0
9.69e-06,-1.0
9.7e-06,-1.0
9.71e-06,-1.0
9.72e-06,-1.0
9.73e-06,-1.0
9.74e-06,-1.0
9.75e-06,-1.0
9.76e-06,-1.0
9.77e-06,-1.0
9.78e-06,-1.0
9.79e-06,-1.0
9.800000000000001e-06,-1.0
9.810000000000001e-06,-1.0
9.820000000000001e-06,-1.0
9.83e-06,-1.0
9.84e-06,-1.0
9.85e-06,-1.0
9.86e-06,-1.0
9.87e-06,-1.0
9.88e-06,-1.0
9.89e-06,-1.0
9.9e-06,-1.0
9.91e-06,-1.0
9.92e-06,-1.0
9.93e-06,-1.0
9.94e-06,-1.0
9.95e-06,-1.0
9.96e-06,-1.0
9.97e-06,-1.0
9.980000000000001e-06,-1.0
9.990000000000001e-06,-1.0
1e-05,-1.0
1.001e-05,-1.0
1.002e-05,-1.0
1.003e-05,-1.0
1.004e-05,-1.0
1.005e-05,-1.0
1.006e-05,-1.0
1.007e-05,-1.0
1.008e-05,-1.0
1.009e-05,-1.0
1.01e-05,-1.0
1.011e-05,-1.0
1.012e-05,-1.0
1.013e-05,-1.0
1.014e-05,-1.0
1.015e-05,-1.0
1.0160000000000001e-05,-1.0
1.0170000000000001e-05,-1.0
1.018e-05,-1.0
1.019e-05,-1.0
1.02e-05,-1.0
1.021e-05,-1.0
1.022e-05,-1.0
1.023e-05,-1.0
1.024e-05,-1.0
1.025e-05,-1.0
1.026e-05,-1.0
1.027e-05,-1.0
1.028e-05,-1.0
1.029e-05,-1.0
1.03e-05,-1.0
1.031e-05,-1.0
1.032e-05,-1.0
1.0330000000000001e-05,-1.0
1.0340000000000001e-05,-1.0
1.0350000000000001e-05,-1.0
1.036e-05,-1.0
1.037e-05,-1.0
1.038e-05,-1.0
1.039e-05,-1.0
1.04e-05,-1.0
1.041e-05,-1.0
1.042e-05,-1.0
1.043e-05,-1.0
1.044e-05,-1.0
1.045e-05,-1.0
1.046e-05,-1.0
1.047e-05,-1.0
1.048e-05,-1.0
1.049e-05,-1.0
1.05e-05,-1.0
1.0510000000000001e-05,-1.0
1.0520000000000001e-05,-1.0
1.053e-05,-1.0
1.054e-05,-1.0
1.055e-05,-1.0
1.056e-05,-1.0
1.057e-05,-1.0
1.058e-05,-1.0
1.059e-05,-1.0
1.06e-05,-1.0
1.061e-05,-1.0
1.062e-05,-1.0
1.063e-05,-1.0
1.064e-05,-1.0
1.065e-05,-1.0
1.066e-05,-1.0
1.067e-05,-1.0
1.068e-05,-1.0
1.0690000000000001e-05,-1.0
1.0700000000000001e-05,-1.0
1.071e-05,-1.0
1.072e-05,-1.0
1.073e-05,-1.0
1.074e-05,-1.0
1.075e-05,-1.0
1.076e-05,-1.0
1.077e-05,-1.0
1.078e-05,-1.0
1.079e-05,-1.0
1.08e-05,-1.0
1.081e-05,-1.0
1.082e-05,-1.0
1.083e-05,-1.0
1.084e-05,-1.0
1.085e-05,-1.0
1.0860000000000001e-05,-1.0
1.0870000000000001e-05,-1.0
1.0880000000000001e-05,-1.0
1.089e-05,-1.0
1.09e-05,-1.0
1.091e-05,-1.0
1.092e-05,-1.0
1.093e-05,-1.0
1.094e-05,-1.0
1.095e-05,-1.0
1.096e-05,-1.0
1.097e-05,-1.0
1.098e-05,-1.0
1.099e-05,-1.0
1.1e-05,-1.0
1.101e-05,-1.0
1.102e-05,-1.0
1.103e-05,-1.0
1.1040000000000001e-05,-1.0
1.1050000000000001e-05,-1.0
1.106e-05,-1.0
1.107e-05,-1.0
