Time,Input,Output
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.6041667
5.73E-05,-0.083333336,0.6041667
5.73E-05,-0.104166664,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.6041667
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.6041667
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.083333336,0.5833334
5.73E-05,-0.104166664,0.6041667
5.73E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.0625,0.5833334
5.74E-05,-0.0625,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.0625,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.56250006
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.0625,0.6041667
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.104166664,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.0625,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.6041667
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.56250006
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.74E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.0625,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.56250006
5.75E-05,-0.0625,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.56250006
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.104166664,0.5833334
5.75E-05,-0.104166664,0.6041667
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.0625,0.5833334
5.75E-05,-0.083333336,0.56250006
5.75E-05,-0.083333336,0.56250006
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.6041667
5.75E-05,-0.083333336,0.56250006
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.104166664,0.5833334
5.75E-05,-0.083333336,0.56250006
5.75E-05,-0.0625,0.5833334
5.75E-05,-0.083333336,0.56250006
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.0625,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.75E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.104166664,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.0625,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.0625,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.0625,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.104166664,0.6041667
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.0625,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.0625,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.0625,0.5833334
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.104166664,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.56250006
5.76E-05,-0.083333336,0.5833334
5.76E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.104166664,0.5833334
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.104166664,0.5833334
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.104166664,0.56250006
5.77E-05,-0.104166664,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.104166664,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.0625,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.0625,0.56250006
5.77E-05,-0.0625,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.104166664,0.5833334
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.5833334
5.77E-05,-0.104166664,0.56250006
5.77E-05,-0.0625,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.104166664,0.56250006
5.77E-05,-0.083333336,0.56250006
5.77E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.0625,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.0625,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.104166664,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.104166664,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.0625,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5416667
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.5833334
5.78E-05,-0.083333336,0.56250006
5.78E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.5833334
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.5833334
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.104166664,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.104166664,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.5833334
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.104166664,0.5416667
5.79E-05,-0.104166664,0.5833334
5.79E-05,-0.104166664,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.104166664,0.56250006
5.79E-05,-0.083333336,0.5833334
5.79E-05,-0.083333336,0.5416667
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.104166664,0.5416667
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.5416667
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.104166664,0.5416667
5.79E-05,-0.104166664,0.56250006
5.79E-05,-0.083333336,0.5416667
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.104166664,0.5416667
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.104166664,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.5416667
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.56250006
5.79E-05,-0.083333336,0.5416667
5.79E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.104166664,0.5416667
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.104166664,0.56250006
5.80E-05,-0.104166664,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.104166664,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.104166664,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.104166664,0.5416667
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.083333336,0.5416667
5.80E-05,-0.083333336,0.56250006
5.80E-05,-0.104166664,0.5416667
5.80E-05,-0.104166664,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.104166664,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.104166664,0.56250006
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.104166664,0.56250006
5.81E-05,-0.0625,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5208334
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.104166664,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.104166664,0.56250006
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.5208334
5.81E-05,-0.083333336,0.5416667
5.81E-05,-0.083333336,0.56250006
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.56250006
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.56250006
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.0625,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.56250006
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.56250006
5.82E-05,-0.104166664,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.56250006
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.56250006
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.104166664,0.56250006
5.82E-05,-0.083333336,0.56250006
5.82E-05,-0.083333336,0.5208334
5.82E-05,-0.0625,0.5208334
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.0625,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5208334
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.104166664,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.56250006
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.0625,0.5416667
5.82E-05,-0.104166664,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.82E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.56250006
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.0625,0.5416667
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.0625,0.56250006
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.0625,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.104166664,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.104166664,0.5208334
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.0625,0.5208334
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5208334
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.0625,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5416667
5.83E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.104166664,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.0625,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.0625,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.0625,0.5208334
5.84E-05,-0.083333336,0.50000006
5.84E-05,-0.0625,0.5416667
5.84E-05,-0.083333336,0.5208334
5.84E-05,-0.083333336,0.5416667
5.84E-05,-0.083333336,0.50000006
5.84E-05,-0.0625,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.083333336,0.5416667
5.85E-05,-0.0625,0.5416667
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5416667
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5416667
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5416667
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.0625,0.50000006
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.0625,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5416667
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5416667
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5416667
5.85E-05,-0.083333336,0.5208334
5.85E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.0625,0.5416667
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5416667
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.50000006
5.86E-05,-0.083333336,0.5416667
5.86E-05,-0.083333336,0.50000006
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5416667
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.50000006
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.083333336,0.5208334
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.50000006
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.50000006
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.083333336,0.50000006
5.86E-05,-0.0625,0.5208334
5.86E-05,-0.0625,0.50000006
5.86E-05,-0.0625,0.5208334
5.87E-05,-0.083333336,0.50000006
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.0625,0.5208334
5.87E-05,-0.083333336,0.50000006
5.87E-05,-0.0625,0.50000006
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.0625,0.50000006
5.87E-05,-0.0625,0.50000006
5.87E-05,-0.0625,0.5208334
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.0625,0.50000006
5.87E-05,-0.0625,0.50000006
5.87E-05,-0.0625,0.5208334
5.87E-05,-0.083333336,0.50000006
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.0625,0.5208334
5.87E-05,-0.0625,0.5208334
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.0625,0.5208334
5.87E-05,-0.083333336,0.50000006
5.87E-05,-0.0625,0.5208334
5.87E-05,-0.083333336,0.50000006
5.87E-05,-0.0625,0.5208334
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.083333336,0.5208334
5.87E-05,-0.083333336,0.50000006
5.87E-05,-0.0625,0.5208334
5.87E-05,-0.083333336,0.50000006
